#OG_name	protein_names
OG_1	A0A2K3DNG6_CHLRE A0A2K1KW76_PHYPA USO1_HUMAN GOGC6_ARATH A7RSQ0_NEMVE A7T7T5_NEMVE H3H5P8_PHYRM H3H0H4_PHYRM Q553R1_DICDI A9UY57_MONBE E9AF72_LEIMA Q1K4Z6_NEUCR A0A0D1C041_USTMA F4PCC2_BATDJ
OG_912	A0A2K1IM06_PHYPA H3GBC3_PHYRM Q4QGV3_LEIMA Q4QGV5_LEIMA Q4QGV8_LEIMA Q4QGV7_LEIMA Q4QGW0_LEIMA A7SW56_NEMVE A7SW57_NEMVE A8BQT7_GIAIC A8B6C9_GIAIC ABCGN_DICDI B8CF31_THAPS B8CF32_THAPS A2FPE3_TRIVA A2FPE4_TRIVA A2FPE5_TRIVA A7TBC4_NEMVE A2DY76_TRIVA A2DY77_TRIVA A0BUH4_PARTE B8BYZ8_THAPS A2DNW5_TRIVA A2DNW7_TRIVA A2FXZ4_TRIVA A2GNF3_TRIVA A2FXZ5_TRIVA A2FXZ6_TRIVA A2DNW6_TRIVA A2DNW8_TRIVA A7TCZ6_NEMVE A2DMC4_TRIVA A2DJ85_TRIVA ABCA4_HUMAN ABCA8_DICDI ABCA9_DICDI A8B6P7_GIAIC Q7RZJ1_NEUCR ABCAB_DICDI A2DZX8_TRIVA A2F1K5_TRIVA A2F1K6_TRIVA A7RNL9_NEMVE Q6BFG8_PARTE A2EHE4_TRIVA A2EHE5_TRIVA A2EUC7_TRIVA A9UYA4_MONBE AB8A_ARATH A2DVC2_TRIVA A0CE21_PARTE A2EB51_TRIVA O97278_PLAF7 A0A2K3CVH8_CHLRE A9UVF4_MONBE A9UVF5_MONBE A0D910_PARTE F4NXB8_BATDJ A0A2K3CXF3_CHLRE ABCA1_HUMAN A9UVG8_MONBE E9AD74_LEIMA E9AD75_LEIMA H3GZ00_PHYRM H3G6T0_PHYRM H3GYZ4_PHYRM H3GYZ7_PHYRM H3H5H7_PHYRM H3H5H8_PHYRM H3GYZ5_PHYRM A2G725_TRIVA A0EH43_PARTE A0BGF9_PARTE AB7A_ARATH AB6A_ARATH AB5A_ARATH AB4A_ARATH ABCA1_DICDI ABCA2_HUMAN ABCGK_DICDI A0A2K1KKL1_PHYPA A0E5L4_PARTE A0BXW2_PARTE A0D657_PARTE F4P7S7_BATDJ A0BXW3_PARTE A0A2K1KMI8_PHYPA ABCA5_DICDI ABCA2_DICDI ABCAC_HUMAN ABCA7_DICDI ABCA6_DICDI A2DMS3_TRIVA F4PDY8_BATDJ F4P593_BATDJ F4NX25_BATDJ F4NX26_BATDJ F4P2B7_BATDJ F4PA10_BATDJ F4PA11_BATDJ F4NYY6_BATDJ F4NYY7_BATDJ A2DMS4_TRIVA A7RI12_NEMVE A7T7F9_NEMVE A2FTD8_TRIVA ABCAD_HUMAN A2FTE1_TRIVA A8BC73_GIAIC A8B9R4_GIAIC A0A2K1IXQ3_PHYPA A2DF62_TRIVA ABCAA_HUMAN ABCA5_HUMAN A0A2K3DVQ1_CHLRE A8BCB4_GIAIC A0A2K3CXR7_CHLRE AB10A_ARATH AB9A_ARATH F4PFE1_BATDJ AB12A_ARATH A0BY27_PARTE A8BQR4_GIAIC A0A2K3CQA6_CHLRE A2F5D5_TRIVA A2F5D6_TRIVA A0CKF0_PARTE A2F8P6_TRIVA A0CKG0_PARTE A8B361_GIAIC A2FK86_TRIVA A0BZP6_PARTE F4PFJ8_BATDJ ABCAA_DICDI H3GMJ3_PHYRM A9S3Q7_PHYPA A2DIH4_TRIVA A2F8U5_TRIVA A2F8U6_TRIVA A0CNK1_PARTE A8BA96_GIAIC A2FM15_TRIVA AB3A_ARATH A9UYY1_MONBE E9ADR4_LEIMA A2GU30_TRIVA A2GKT4_TRIVA A2FNL8_TRIVA A2EUC5_TRIVA E9ACA5_LEIMA A0DX66_PARTE A8BAF0_GIAIC A8B9A2_GIAIC A8BNE7_GIAIC F4NV17_BATDJ A9T1J1_PHYPA A2E762_TRIVA A2ERI5_TRIVA A2FAP6_TRIVA A2FAP7_TRIVA A2F5R9_TRIVA A0DU88_PARTE A0DKA0_PARTE A9URT1_MONBE A2FIZ1_TRIVA A9URT2_MONBE A2FTE0_TRIVA A2EN45_TRIVA AB2A_ARATH ABCA7_HUMAN A0A2K3E0C3_CHLRE A0A2K3DYE5_CHLRE A0DKD2_PARTE A0E0V7_PARTE A8BAR3_GIAIC ABCA4_DICDI A9UWA1_MONBE H3G4Y8_PHYRM AB1A_ARATH F4NTS3_BATDJ F4P721_BATDJ F4NY92_BATDJ A0D0Z1_PARTE F4NTS4_BATDJ A2FE71_TRIVA A2FSI1_TRIVA A2FSI2_TRIVA A8BGB2_GIAIC A7SBQ0_NEMVE AB11A_ARATH A0A0D1E0Y3_USTMA A0A2K1KQ83_PHYPA A9UZA8_MONBE F4NY91_BATDJ F4P722_BATDJ A2DUV5_TRIVA A2DUV6_TRIVA H3GIJ8_PHYRM ABCA6_HUMAN A8BGF1_GIAIC ABCA8_HUMAN H3GWY5_PHYRM H3GK29_PHYRM ABCA3_HUMAN A2FB01_TRIVA ABCA3_DICDI ABCA9_HUMAN A0CMM5_PARTE Q4QFA9_LEIMA A0EH45_PARTE H3GH74_PHYRM H3GSM3_PHYRM
OG_913	A0A2K1KPI2_PHYPA F4NZX4_BATDJ A2FSS5_TRIVA A0A2K3E0R5_CHLRE A0A2K1JR57_PHYPA B8LCC1_THAPS A8BBV5_GIAIC A9V7J9_MONBE B8BXT9_THAPS A0A2K3DHS7_CHLRE A2DKP9_TRIVA GMK3_ARATH F4NY43_BATDJ Q7SAD0_NEUCR Q6BFB0_PARTE KGUA_DICDI A0A2K1KV49_PHYPA Q8I2M1_PLAF7 Q3SE97_PARTE Q3SEA4_PARTE Q4Q481_LEIMA A2FL77_TRIVA A2FAY1_TRIVA GMK2_ARATH C6S3K6_PLAF7 A0A2K1JZB5_PHYPA A7S267_NEMVE DHR11_HUMAN B8BUB7_THAPS A0A2K3D425_CHLRE A2F0T4_TRIVA Q4Q1J5_LEIMA A0A2K1KC90_PHYPA GMK1_ARATH KGUA_HUMAN A0A2K3DEF1_CHLRE H3HB71_PHYRM A0A0D1DZ04_USTMA A0A2K1KN81_PHYPA
OG_914	A0A2K1KUR9_PHYPA A0A2K3D3K2_CHLRE FAH1_ARATH FAH2_ARATH A2EBA4_TRIVA A0A2K1JPK4_PHYPA A0A2K1KNL6_PHYPA A0A2K1JJA6_PHYPA FA2H_HUMAN Q55CT7_DICDI A0A2K3DBB8_CHLRE A2FAZ7_TRIVA Q7RW89_NEUCR A0A0D1DV12_USTMA A9UTG8_MONBE Q75JN6_DICDI A7RML3_NEMVE A0A2K1KF56_PHYPA F4NWW7_BATDJ A0A2K1J4F0_PHYPA
OG_915	A2FBC6_TRIVA A9VB53_MONBE H3H0X7_PHYRM H3H0X8_PHYRM Q7S227_NEUCR F4PBZ4_BATDJ
OG_916	V5IKZ2_NEUCR A0E3P2_PARTE A9UXD1_MONBE A0A2K1K8D7_PHYPA A0A2K1IHE8_PHYPA A2DG92_TRIVA Q4Q9Q5_LEIMA A8B6N1_GIAIC A0A143ZX72_PLAF7 A7SLB3_NEMVE A0A1P8B9R0_ARATH F4NTU8_BATDJ A7SLB4_NEMVE A0A0D1DMF3_USTMA A2D938_TRIVA A0EE03_PARTE A0A2K3DUR5_CHLRE B8CE67_THAPS H3GLB4_PHYRM H3H724_PHYRM H3GR30_PHYRM H3H0Y7_PHYRM H3H0Y8_PHYRM H3H6W3_PHYRM H3GC03_PHYRM H3H3S3_PHYRM CNOT3_HUMAN Q55AA8_DICDI A2FBH3_TRIVA A2E0F6_TRIVA
OG_917	A7SWH3_NEMVE A8J213_CHLRE GOS12_ARATH A9U109_PHYPA Q7SH23_NEUCR B8C8N0_THAPS B8LEY8_THAPS F4P742_BATDJ A9RLI3_PHYPA GOSR1_HUMAN A0A0D1DZ26_USTMA A0A2K1JYC4_PHYPA A9V0I6_MONBE H3GHD2_PHYRM A9TGV1_PHYPA GOS11_ARATH A2FBL7_TRIVA A9S3Y7_PHYPA Q54QH2_DICDI
OG_918	CPSF3_ARATH CPSF3_HUMAN A0A2K3D3G0_CHLRE Q8IL83_PLAF7 F4NUQ1_BATDJ H3G835_PHYRM Q4Q2K1_LEIMA A9RRH1_PHYPA A9SGX1_PHYPA YSH1_NEUCR B8BY97_THAPS A7S9J6_NEMVE A7T4V8_NEMVE CPSF3_DICDI A9V3G3_MONBE A8BNK1_GIAIC A2FCF8_TRIVA YSH1_USTMA A0BGT5_PARTE
OG_919	A0A0D1CUD0_USTMA B8BV42_THAPS CDC73_HUMAN A0A2K1KGE1_PHYPA V5IND2_NEUCR Q555G9_DICDI A7T9M6_NEMVE CDC73_ARATH A0CKM8_PARTE H3GEI9_PHYRM F4P2J3_BATDJ A0CNQ9_PARTE Q4Q117_LEIMA A0A2K3E2J1_CHLRE A9V746_MONBE A7SKC9_NEMVE A2FCS3_TRIVA
OG_920	A7TC21_NEMVE C3H4_ARATH A0A2K1JGK5_PHYPA SLT11_USTMA A8B8B6_GIAIC A0D6I4_PARTE A2FE48_TRIVA A9V2W1_MONBE A0BQ19_PARTE A0CPB6_PARTE A9SJG6_PHYPA SLT11_NEUCR A0A144A0M5_PLAF7 RBM22_PLAF7 A7SWC6_NEMVE C3H53_ARATH Q54FZ3_DICDI RBM22_HUMAN B8C1Q6_THAPS H3G715_PHYRM A0A2K3E050_CHLRE C3H25_ARATH F4P231_BATDJ
OG_921	QKIL4_ARATH A2E7L6_TRIVA QKIL3_ARATH A9TGK8_PHYPA SF01_HUMAN Q0WVW4_ARATH A9TN02_PHYPA KHDR1_HUMAN A7T5W9_NEMVE A7T8Z1_NEMVE A7RWI4_NEMVE H3H020_PHYRM QKIL1_ARATH SF1_ARATH D3KGF5_GIAIC C6KT72_PLAF7 F4NSY6_BATDJ QKIL2_ARATH A7RSV9_NEMVE A9SDR7_PHYPA A2EWZ0_TRIVA A0DZK7_PARTE A0E4D7_PARTE BBP_USTMA Q4Q0L9_LEIMA BBP_DICDI BBP_NEUCR A9V3A0_MONBE A0A2K3D5Y8_CHLRE A7TAN4_NEMVE A2FE74_TRIVA H3GZH0_PHYRM A0A2K3DCF2_CHLRE KHDR2_HUMAN A0A2K1KBA2_PHYPA A0A2K1JW60_PHYPA A7T170_NEMVE KHDR3_HUMAN A0CRV2_PARTE A0C5G6_PARTE A0A2K1IU94_PHYPA QKI_HUMAN B8C249_THAPS QKIL5_ARATH
OG_922	A0C434_PARTE A9V0K3_MONBE SMRC1_HUMAN A0A0D1E0N2_USTMA A0A2K1L2Y1_PHYPA A0BF90_PARTE MYBX_DICDI H3GN89_PHYRM A2G1T4_TRIVA F4PAR1_BATDJ SWI3A_ARATH A2FVW9_TRIVA SMRC2_HUMAN SWI3B_ARATH A0A2K1L7X2_PHYPA A0A2K1L819_PHYPA A0BSE5_PARTE A2FEB2_TRIVA F4PAW3_BATDJ Q550R6_DICDI A0A2K3DGQ8_CHLRE A0A2K1KK08_PHYPA B8LCL9_THAPS Q7SAN7_NEUCR A0C5J4_PARTE Q8I5G5_PLAF7 A0DAI0_PARTE A7RGR1_NEMVE
OG_923	A0BY08_PARTE A0E246_PARTE A0BFW9_PARTE Q27YU5_CHLRE A0BQR9_PARTE Q8I5P9_PLAF7 F4P245_BATDJ A2DJE8_TRIVA A2FEP6_TRIVA RSPH9_HUMAN A0A2K1J495_PHYPA H3GKT4_PHYRM A9URM0_MONBE A2DM20_TRIVA Q4Q3T7_LEIMA Q4QIJ4_LEIMA A7T8C0_NEMVE A0CAN2_PARTE
OG_924	A0A0D1E892_USTMA A0A2K1L1P9_PHYPA Q66GM9_ARATH A0A0D1E8F8_USTMA B8C0Q1_THAPS A7S540_NEMVE A7UWZ8_NEUCR A9VAV1_MONBE A2FEZ9_TRIVA A0A2K1IYZ2_PHYPA A0A1P8ARL5_ARATH H3H1G3_PHYRM PBLD_HUMAN F4PBR9_BATDJ A0A2K3CQW6_CHLRE Q4QEE6_LEIMA A8J8V1_CHLRE A0A2K1IQQ2_PHYPA H3GUU7_PHYRM F4JHW1_ARATH
OG_925	A2FFQ2_TRIVA Q4QCN8_LEIMA B8C6P7_THAPS C0H586_PLAF7 F4NSN6_BATDJ A8B4W5_GIAIC A2FIC0_TRIVA H3GKE2_PHYRM SGT1A_ARATH SGT1_HUMAN A0A0D1EA95_USTMA A2E8A6_TRIVA F5HGH3_NEUCR SGT1B_ARATH A2F012_TRIVA SGT1_DICDI A0A2K3D3K8_CHLRE A0A2K1IN92_PHYPA A2FH89_TRIVA A7S726_NEMVE A9UVE1_MONBE
OG_926	V5IM79_NEUCR A7SML1_NEMVE A7T9F6_NEMVE A0A2K1KK22_PHYPA H3GYJ5_PHYRM A0A2K1KJ68_PHYPA A2DWM0_TRIVA A2E790_TRIVA A0A0D1DSV8_USTMA A2G1R0_TRIVA A2FG81_TRIVA HECD1_HUMAN A2D760_TRIVA A2D8A8_TRIVA Q4Q5H3_LEIMA A2ECJ9_TRIVA A0A2K3DIG8_CHLRE A9UTU0_MONBE A9VB23_MONBE UPL4_ARATH A2F5A6_TRIVA A2DUY0_TRIVA C0H4K6_PLAF7 TRIPC_HUMAN Q54KP2_DICDI UPL3_ARATH
OG_927	A2FIJ3_TRIVA A0E4R0_PARTE A2EK99_TRIVA STRN3_HUMAN STRN_DICDI A2D9N6_TRIVA A0D045_PARTE STRN_HUMAN A8B7N7_GIAIC A8BS05_GIAIC A0DZZ6_PARTE A2FG83_TRIVA Q7SCF4_NEUCR A2DHR2_TRIVA A0DBU8_PARTE A8BPR8_GIAIC A2EX54_TRIVA STRN4_HUMAN A7RJ76_NEMVE A7T2K4_NEMVE A2DIM5_TRIVA A0A0D1E0F2_USTMA H3HCM8_PHYRM A2DVC8_TRIVA A2ENF3_TRIVA
OG_928	M0QZ92_HUMAN CYH4_HUMAN B5YN29_THAPS H3HC13_PHYRM A2DEK9_TRIVA A7S350_NEMVE BIG2_ARATH BIG4_ARATH Q9NJQ4_PARTE A2G4U8_TRIVA A2G6N5_TRIVA Q5CZH1_PARTE Q5CZH4_PARTE Q5CZH3_PARTE Q556T7_DICDI PKHH2_HUMAN A0A2K1K826_PHYPA H3H9C0_PHYRM H3H7D9_PHYRM H3GRC1_PHYRM A7T3S2_NEMVE Q7SAX4_NEUCR A2F824_TRIVA A9VBE1_MONBE Q54X30_DICDI BIG2_HUMAN BIG1_HUMAN A0A2K3DX48_CHLRE A2DS48_TRIVA H3GD24_PHYRM H3GD23_PHYRM A2EM43_TRIVA A0DRX7_PARTE A0A2K1IRP9_PHYPA A0A2K1IRP2_PHYPA A0A2K1IRP4_PHYPA H3GPZ5_PHYRM A0DAI5_PARTE A0DAI6_PARTE A0A2K1KIR1_PHYPA Q54CE1_DICDI Q54Z52_DICDI B8C2A3_THAPS A2FGM2_TRIVA IQEC1_HUMAN BIG1_ARATH Y4775_DICDI A2EX17_TRIVA H3GBV8_PHYRM A9V7D1_MONBE A9UPU0_MONBE A0A0D1BZU8_USTMA A7RJQ6_NEMVE CYH3_HUMAN A2DVT4_TRIVA BIG5_ARATH A0DJY7_PARTE PKHH1_HUMAN A9V0A9_MONBE Q54G75_DICDI A7SN35_NEMVE BIG3_ARATH A7SEA8_NEMVE A7T3U7_NEMVE A0A2K1KWZ3_PHYPA BIG3_HUMAN A7SIS0_NEMVE A2EBT5_TRIVA CYH2_HUMAN A2DXM2_TRIVA F4P8A3_BATDJ F4P8A4_BATDJ B5YML0_THAPS A2ELD6_TRIVA F4P5D8_BATDJ A9V3G5_MONBE A0A2K1KBN3_PHYPA A0A2K1JUG3_PHYPA Q86KG9_DICDI A0A2K3DE29_CHLRE A7RZW1_NEMVE A9V6I9_MONBE A0A2K1J0B7_PHYPA A0D6X2_PARTE A0DBE6_PARTE A7T3D1_NEMVE A7T3D2_NEMVE A0A2K1J0D6_PHYPA FBX8_HUMAN A0A0G2JN53_HUMAN IQEC3_HUMAN Q75JH9_DICDI A9V0S6_MONBE H3GZW7_PHYRM A7RKC1_NEMVE CYH1_HUMAN A7T1Y7_NEMVE A0A0D1E730_USTMA IQEC2_HUMAN SECG_DICDI Q4Q2U3_LEIMA
OG_929	B5YMJ7_THAPS Q4Q2G5_LEIMA PGM2L_HUMAN A2FW50_TRIVA A2DV80_TRIVA F4P7V1_BATDJ H3G9E8_PHYRM A7RVP4_NEMVE A7T929_NEMVE A0A2K3E5M7_CHLRE Q8IJS0_PLAF7 E2RU18_GIAIC PGM2_HUMAN PGM2_DICDI A2FHW2_TRIVA A2EP31_TRIVA A8BC13_GIAIC A0A0D1CBG3_USTMA A9UYI7_MONBE
OG_930	A8BVT2_GIAIC Q7RYV1_NEUCR A0A2K1K8C5_PHYPA Q4QD18_LEIMA A0A2K3DWG3_CHLRE A0A0D1BY56_USTMA F4NYV6_BATDJ A2DQG0_TRIVA A0DRF5_PARTE Q8ILB9_PLAF7 B8C0J5_THAPS A2GP31_TRIVA A2FVD7_TRIVA A2F759_TRIVA A2G8K7_TRIVA A2EP40_TRIVA MDN1_DICDI A2EP43_TRIVA H3GJC4_PHYRM MDN1_HUMAN A2FI19_TRIVA A2FQX9_TRIVA A9UZ19_MONBE MDN1_ARATH
OG_931	Q93ZQ2_ARATH A2H2G8_TRIVA A2G6V9_TRIVA Q6AWX2_ARATH A2FLQ5_TRIVA A2FJ61_TRIVA O64877_ARATH Q8I240_PLAF7 A0A1I9LTJ3_ARATH O48523_ARATH A0A2K1J2D0_PHYPA A2EK12_TRIVA A2EE05_TRIVA A2FR73_TRIVA
OG_932	FTSH2_ARATH FTSH8_ARATH Q7S9F4_NEUCR Q4QI03_LEIMA A0A2K1IGW9_PHYPA FTSH6_ARATH FTSH5_ARATH FTSH1_ARATH A0A2K1IVC6_PHYPA A0A2K1III7_PHYPA B8C5Z2_THAPS A0A2K1IJD0_PHYPA A0A2K1JRS8_PHYPA A0A2K1IU65_PHYPA B8BVM2_THAPS A0T0S3_THAPS A2FJB1_TRIVA A8IL08_CHLRE A8J6C7_CHLRE
OG_933	A7RTT6_NEMVE A7T8F3_NEMVE F4IBV4_ARATH ALG2_NEUCR F4NRU1_BATDJ Q4Q2V8_LEIMA A2FJW8_TRIVA B5YN36_THAPS A0A2K1JPE3_PHYPA ALG2_HUMAN A0A0D1C6U7_USTMA ALG2_DICDI H3GBH0_PHYRM A9UZ94_MONBE A0A2K3E1V4_CHLRE
OG_934	A7RZB1_NEMVE A0C215_PARTE A2DVE6_TRIVA Q1K943_NEUCR AS3MT_HUMAN A0A2K3D7F7_CHLRE Q9LSR5_ARATH B8C7I4_THAPS Q54LU3_DICDI A7RZM6_NEMVE Q7S5V0_NEUCR A0DE50_PARTE B8C702_THAPS Q9LDW4_ARATH A2FK19_TRIVA A7RZB0_NEMVE
OG_935	Q8I5V9_PLAF7 Q8IC22_PLAF7 F4PBC5_BATDJ A0A2K1JT39_PHYPA A0A2K1L6E2_PHYPA H3GBQ4_PHYRM A8HY41_CHLRE A0CTS5_PARTE B8C6M9_THAPS Q7SGG4_NEUCR A2FKA0_TRIVA Q4Q3D3_LEIMA A0A0D1DNT2_USTMA PPTC7_HUMAN P2C62_ARATH E9AD96_LEIMA Q4Q9N3_LEIMA P2C26_ARATH P2C55_ARATH A0A2K1ICB8_PHYPA A7T8H5_NEMVE A7SF16_NEMVE A9UVZ4_MONBE A0A2K1JVJ7_PHYPA A0A2K3E749_CHLRE A0A0D1E6Z1_USTMA A2FNQ8_TRIVA H3GFM4_PHYRM A0A2K3E5C0_CHLRE A0C6Z0_PARTE Q54JD8_DICDI H3GYG1_PHYRM A0A2K3DW70_CHLRE P2C80_ARATH Q54VY2_DICDI A0A2K3E5D3_CHLRE B8BUE5_THAPS Q7SGA1_NEUCR H3GWA4_PHYRM A2E6S6_TRIVA A0A2K3DMI8_CHLRE A0A143ZY63_PLAF7 A0A2K3DK33_CHLRE
OG_936	ZDHC4_HUMAN A2DQW1_TRIVA A2FPM5_TRIVA A0A0D1E561_USTMA A0A146M427_PLAF7 A0E6Q2_PARTE A0CAP2_PARTE H3HD04_PHYRM A2G5E3_TRIVA A0A2K1K3J8_PHYPA B8BUP3_THAPS A7T1Q5_NEMVE ZDHC5_ARATH SWF1_NEUCR Q4QHW0_LEIMA Q54RL6_DICDI A0CBA5_PARTE A2FM50_TRIVA A0A2K3E164_CHLRE
OG_937	ZNT10_HUMAN ZNT1_HUMAN Y8206_DICDI A9V9M2_MONBE A2FW10_TRIVA A2HD95_TRIVA A2G6F4_TRIVA Q7S9J7_NEUCR Q7SDU7_NEUCR A0A0D1DZ90_USTMA A2FNK5_TRIVA F4NZ80_BATDJ A8BD19_GIAIC
OG_938	A9UXZ9_MONBE A2DSP6_TRIVA Q4Q6V9_LEIMA A2G9T7_TRIVA A0A0D1CA05_USTMA A2FPD5_TRIVA A2G1A3_TRIVA H3G763_PHYRM A0A2K1JY94_PHYPA A2FNK8_TRIVA A2G588_TRIVA F4KCN6_ARATH A0A2K3DGX6_CHLRE RD23D_ARATH RD23C_ARATH RD23A_ARATH RD23B_ARATH A0CBZ8_PARTE A2ETT4_TRIVA A2DY94_TRIVA A2EXF8_TRIVA A7RNI9_NEMVE A2ELL4_TRIVA A2E675_TRIVA A2E9D4_TRIVA A2F378_TRIVA A0BIE9_PARTE A0A2K1IQ70_PHYPA A0A2K1IQ61_PHYPA A2FM19_TRIVA A0CI08_PARTE A2DSX0_TRIVA A2E9G1_TRIVA Q8IJS8_PLAF7 F4NZT2_BATDJ A0A2K1J1D4_PHYPA RAD23_DICDI A9UZ08_MONBE A2EJT6_TRIVA A7SRL4_NEMVE Q7S306_NEUCR A2DH54_TRIVA A2FIG9_TRIVA RD23A_HUMAN RD23B_HUMAN A2DUZ3_TRIVA A0DWV1_PARTE B8C4Q4_THAPS
OG_939	ZNHI2_HUMAN A0A143ZZC6_PLAF7 A2FQ70_TRIVA Q54WA2_DICDI A9V7F7_MONBE A0A2K1J917_PHYPA B8C2X7_THAPS A7S2D2_NEMVE A0A2K3DHW8_CHLRE A0BPH5_PARTE Q9FN06_ARATH F4NSS4_BATDJ Q8I331_PLAF7 H3H1H7_PHYRM H3GSC4_PHYRM
OG_940	A0A2K1IGJ8_PHYPA CLCF_ARATH H3GT39_PHYRM A2FQA3_TRIVA A2FQA4_TRIVA A7TCC9_NEMVE B8C337_THAPS A0A2K3E760_CHLRE CLCE_ARATH A0A2K3DUY9_CHLRE A2FMI5_TRIVA A0A2K1JKQ9_PHYPA SR43C_ARATH A2EDH3_TRIVA A0A2K1IJ08_PHYPA
OG_941	F4NTM1_BATDJ A9VCN5_MONBE Q54CU6_DICDI B8LBV1_THAPS EXOS8_HUMAN A0A2K3DAH0_CHLRE A7SQ48_NEMVE A7SQ50_NEMVE A0A0D1DPY3_USTMA A9RPF4_PHYPA A2FQU8_TRIVA Q7SEX2_NEUCR Q9ZUI4_ARATH H3GX87_PHYRM Q4Q4S6_LEIMA
OG_942	Q4QBN3_LEIMA A9VD16_MONBE H3G9G0_PHYRM A2FR45_TRIVA AP1M1_HUMAN AP1M2_ARATH Q8IEK4_PLAF7 AP1M2_HUMAN A2FRM4_TRIVA A0EFE7_PARTE A0BNB7_PARTE B8CCW2_THAPS A0A0D1E118_USTMA F4P6S0_BATDJ A9TUU6_PHYPA Q7RVT3_NEUCR AP1M1_ARATH A7RTW3_NEMVE A8HXA2_CHLRE AP1M_DICDI A9TRS4_PHYPA
OG_943	A0A2K1IV42_PHYPA A0A2K3D790_CHLRE A9UR21_MONBE A0A2K1J9G6_PHYPA A0A2K1JJR9_PHYPA PFKA1_ARATH A0A0D1DZW1_USTMA E9AEB3_LEIMA A0A2K3D797_CHLRE A2E2V1_TRIVA PFKA5_ARATH A2FQ91_TRIVA A0A2K1K4G8_PHYPA Q8I2Z8_PLAF7 PFKAP_HUMAN A2FKA7_TRIVA A2ENZ7_TRIVA A2DFT9_TRIVA A2DRM7_TRIVA F4NXT6_BATDJ PFKA_DICDI A2FR66_TRIVA A7SBP6_NEMVE PFKA2_ARATH A0DWB1_PARTE A0E338_PARTE A2DM03_TRIVA A0A2K1J978_PHYPA A0A2K1KES8_PHYPA PFP_GIAIC A0CLV2_PARTE A0DEH3_PARTE A0D1R8_PARTE PFKA4_ARATH A8IYM0_CHLRE PFKAM_HUMAN PFKA6_ARATH B8BQP1_THAPS B8BZ41_THAPS PFKA7_ARATH A0A2K1K215_PHYPA H3HDB8_PHYRM Q7SI23_NEUCR PFP2_TRIVA PFP3_TRIVA PFP1_TRIVA A0EH23_PARTE A0A2K1JTH1_PHYPA A0A2K1K7F0_PHYPA PFKA3_ARATH A8HX70_CHLRE PFKAL_HUMAN
OG_944	Q7RZE2_NEUCR E5RFL4_HUMAN A0A0D1CMB1_USTMA B8CCT5_THAPS Q4Q784_LEIMA A0A2K3CUC5_CHLRE A8JI07_CHLRE HOT_DICDI A2DD58_TRIVA A0A0D1E5Q1_USTMA A7RKF8_NEMVE A7RJF8_NEMVE E2RU89_GIAIC E2RTP3_GIAIC A2FRL9_TRIVA A8JB39_CHLRE A7TAX8_NEMVE A8B3J7_GIAIC A2FKG4_TRIVA HOT_HUMAN Q557K3_DICDI
OG_945	A0A2K1L3B6_PHYPA A0A2K1JYI2_PHYPA AGD14_ARATH AGFG2_HUMAN Q55GS5_DICDI Q86H99_DICDI H3GVP7_PHYRM A7RTM9_NEMVE Q4Q1A4_LEIMA A0A2K3DRA2_CHLRE A0A2K1JIZ2_PHYPA A2FS13_TRIVA Q8W4K6_ARATH B3H5G3_ARATH F4NRR3_BATDJ A8BNW2_GIAIC A0A2K1L6F6_PHYPA A0A2K1LBL9_PHYPA AGFG1_HUMAN B8C9H0_THAPS
OG_946	DDTL_HUMAN F4K9G5_ARATH H3H1F8_PHYRM Q8LG92_ARATH F4KAK0_ARATH A2FSL9_TRIVA A8IQJ2_CHLRE A9SRE7_PHYPA H3GQC4_PHYRM Q8I5C5_PLAF7 MIF_HUMAN DOPD_HUMAN A8BFP4_GIAIC Q4Q413_LEIMA Q7RYS9_NEUCR H3GQD1_PHYRM Q4Q412_LEIMA A2DXT4_TRIVA A7SF14_NEMVE
OG_947	A0A2K1K330_PHYPA GOLS4_ARATH A7S3T6_NEMVE A7S3T9_NEMVE GUX7_ARATH A0A2K1JMM9_PHYPA GUX2_ARATH A7SRP6_NEMVE A7SRP7_NEMVE H3GFF1_PHYRM F4NYH0_BATDJ A7SEJ7_NEMVE A0A2K1IC78_PHYPA A0A2K3D996_CHLRE A2ERC5_TRIVA A2FG67_TRIVA A0A2K1J6V6_PHYPA A9S041_PHYPA U9W500_NEUCR A2DNV6_TRIVA A0A2K1KUY4_PHYPA V5ILS6_NEUCR A2D7V6_TRIVA A0A2K1L3X7_PHYPA GLYG2_HUMAN A7S1D1_NEMVE GOLS2_ARATH GUX1_ARATH A9RPM7_PHYPA A9UWB6_MONBE GUX6_ARATH GUX8_ARATH A2FZB1_TRIVA GOLS6_ARATH GUX3_ARATH GOLSA_ARATH GUX4_ARATH A0A2K1KW49_PHYPA GLYG_HUMAN A2FVZ5_TRIVA A7S5W4_NEMVE A2E1H9_TRIVA A2DEE8_TRIVA A7T7A2_NEMVE GOLS1_ARATH A2EYS6_TRIVA Q54L24_DICDI A0A0D1E0E6_USTMA GUX5_ARATH A2FI17_TRIVA GOLS7_ARATH A2FT33_TRIVA A7SKP2_NEMVE A8BDL4_GIAIC B8C6I2_THAPS A7RJM0_NEMVE A2DZM2_TRIVA GOLS5_ARATH H3GMD5_PHYRM A0A0D1E6J4_USTMA A0A2K1JM54_PHYPA GOLS3_ARATH
